starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-16 08:00:30.758,709,2019-12-16 08:00:30.758,2019-12-16 08:12:20.612,301,E 2 St & Avenue B,40.72217444,-73.98368779,358,Christopher St & Greenwich St,40.73291553,-74.00711384,17340,Subscriber,1993,1,2019-12-16 00:00:00.000,08:00:30.7580,2019-12-16 00:00:00.000,08:12:20.6120,12,journey,26,Monday
2019-12-16 08:00:32.056,1124,2019-12-16 08:00:32.056,2019-12-16 08:19:16.830,3312,1 Ave & E 94 St,40.78172120000001,-73.94594000000001,440,E 45 St & 3 Ave,40.75255434,-73.97282625,34145,Subscriber,1963,1,2019-12-16 00:00:00.000,08:00:32.0560,2019-12-16 00:00:00.000,08:19:16.8300,19,journey,56,Monday
2019-12-16 08:00:33.159,438,2019-12-16 08:00:33.159,2019-12-16 08:07:52.057,3814,E 56 St & Madison Ave,40.761573,-73.972628,517,Pershing Square South,40.751581,-73.97791,29038,Subscriber,1966,1,2019-12-16 00:00:00.000,08:00:33.1590,2019-12-16 00:00:00.000,08:07:52.0570,7,journey,53,Monday
2019-12-16 08:00:33.266,822,2019-12-16 08:00:33.266,2019-12-16 08:14:15.778,3718,E 11 St & Avenue B,40.727464206923926,-73.97950418293476,167,E 39 St & 3 Ave,40.7489006,-73.97604882,28046,Subscriber,1995,1,2019-12-16 00:00:00.000,08:00:33.2660,2019-12-16 00:00:00.000,08:14:15.7780,14,journey,24,Monday
2019-12-16 08:00:34.913,283,2019-12-16 08:00:34.913,2019-12-16 08:05:18.691,531,Forsyth St & Broome St,40.71893904,-73.99266288,342,Columbia St & Rivington St,40.71739973,-73.98016555,40173,Subscriber,1995,1,2019-12-16 00:00:00.000,08:00:34.9130,2019-12-16 00:00:00.000,08:05:18.6910,5,journey,24,Monday
2019-12-16 08:00:35.727,607,2019-12-16 08:00:35.727,2019-12-16 08:10:43.143,301,E 2 St & Avenue B,40.72217444,-73.98368779,377,6 Ave & Canal St,40.72243797,-74.00566443,35086,Subscriber,1995,1,2019-12-16 00:00:00.000,08:00:35.7270,2019-12-16 00:00:00.000,08:10:43.1430,10,journey,24,Monday
2019-12-16 08:00:37.027,390,2019-12-16 08:00:37.027,2019-12-16 08:07:07.355,393,E 5 St & Avenue C,40.72299208,-73.97995466,3263,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,40219,Subscriber,1991,1,2019-12-16 00:00:00.000,08:00:37.0270,2019-12-16 00:00:00.000,08:07:07.3550,6,journey,28,Monday
2019-12-16 08:00:38.751,608,2019-12-16 08:00:38.751,2019-12-16 08:10:47.227,312,Allen St & Stanton St,40.722055,-73.989111,2009,Catherine St & Monroe St,40.71117444,-73.99682619,14900,Subscriber,1997,1,2019-12-16 00:00:00.000,08:00:38.7510,2019-12-16 00:00:00.000,08:10:47.2270,10,journey,22,Monday
2019-12-16 08:00:40.054,449,2019-12-16 08:00:40.054,2019-12-16 08:08:09.502,268,Howard St & Centre St,40.71910537,-73.99973337,417,Barclay St & Church St,40.71291224,-74.01020234,41677,Subscriber,1986,1,2019-12-16 00:00:00.000,08:00:40.0540,2019-12-16 00:00:00.000,08:08:09.5020,7,journey,33,Monday
2019-12-16 08:00:41.595,597,2019-12-16 08:00:41.595,2019-12-16 08:10:39.360,467,Dean St & 4 Ave,40.68312489,-73.97895137,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,33037,Subscriber,1989,1,2019-12-16 00:00:00.000,08:00:41.5950,2019-12-16 00:00:00.000,08:10:39.3600,10,journey,30,Monday
2019-12-16 08:00:44.087,805,2019-12-16 08:00:44.087,2019-12-16 08:14:09.785,349,Rivington St & Ridge St,40.71850211,-73.98329859,279,Peck Slip & Front St,40.707873,-74.00166999999999,38705,Subscriber,1969,1,2019-12-16 00:00:00.000,08:00:44.0870,2019-12-16 00:00:00.000,08:14:09.7850,13,journey,50,Monday
2019-12-16 08:00:49.742,1007,2019-12-16 08:00:49.742,2019-12-16 08:17:37.734,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,359,E 47 St & Park Ave,40.75510267,-73.97498696,38576,Subscriber,1966,2,2019-12-16 00:00:00.000,08:00:49.7420,2019-12-16 00:00:00.000,08:17:37.7340,17,journey,53,Monday
2019-12-16 08:00:49.804,1117,2019-12-16 08:00:49.804,2019-12-16 08:19:27.404,514,12 Ave & W 40 St,40.76087502,-74.00277668,3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,30071,Subscriber,1990,2,2019-12-16 00:00:00.000,08:00:49.8040,2019-12-16 00:00:00.000,08:19:27.4040,19,journey,29,Monday
2019-12-16 08:00:50.886,1053,2019-12-16 08:00:50.886,2019-12-16 08:18:24.015,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,484,W 44 St & 5 Ave,40.75500254,-73.98014437,16074,Subscriber,1980,1,2019-12-16 00:00:00.000,08:00:50.8860,2019-12-16 00:00:00.000,08:18:24.0150,18,journey,39,Monday
2019-12-16 08:00:51.796,283,2019-12-16 08:00:51.796,2019-12-16 08:05:35.388,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,503,E 20 St & Park Ave,40.73827428,-73.98751968,28094,Subscriber,1997,1,2019-12-16 00:00:00.000,08:00:51.7960,2019-12-16 00:00:00.000,08:05:35.3880,5,journey,22,Monday
2019-12-16 08:00:52.218,190,2019-12-16 08:00:52.218,2019-12-16 08:04:02.562,432,E 7 St & Avenue A,40.72621788,-73.98379855,3263,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,29851,Subscriber,1996,1,2019-12-16 00:00:00.000,08:00:52.2180,2019-12-16 00:00:00.000,08:04:02.5620,3,journey,23,Monday
2019-12-16 08:00:52.481,3148,2019-12-16 08:00:52.481,2019-12-16 08:53:21.199,342,Columbia St & Rivington St,40.71739973,-73.98016555,342,Columbia St & Rivington St,40.71739973,-73.98016555,38352,Subscriber,1946,1,2019-12-16 00:00:00.000,08:00:52.4810,2019-12-16 00:00:00.000,08:53:21.1990,52,joy_ride,73,Monday
2019-12-16 08:00:53.675,1628,2019-12-16 08:00:53.675,2019-12-16 08:28:02.023,504,1 Ave & E 16 St,40.73221853,-73.98165557,422,W 59 St & 10 Ave,40.770513,-73.988038,31619,Subscriber,1991,1,2019-12-16 00:00:00.000,08:00:53.6750,2019-12-16 00:00:00.000,08:28:02.0230,27,journey,28,Monday
2019-12-16 08:00:54.113,484,2019-12-16 08:00:54.113,2019-12-16 08:08:58.242,3387,E 106 St & Madison Ave,40.79343370000001,-73.94945003,3496,1 Ave & E 110 St,40.7923272,-73.9383,30489,Subscriber,1965,2,2019-12-16 00:00:00.000,08:00:54.1130,2019-12-16 00:00:00.000,08:08:58.2420,8,journey,54,Monday
