starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-15 16:00:30.053,356,2019-12-15 16:00:30.053,2019-12-15 16:06:26.527,476,E 31 St & 3 Ave,40.74394314,-73.97966069,507,E 25 St & 2 Ave,40.73912601,-73.97973776,28779,Subscriber,1953,1,2019-12-15 00:00:00.000,16:00:30.0530,2019-12-15 00:00:00.000,16:06:26.5270,6,journey,66,Sunday
2019-12-15 16:00:30.975,179,2019-12-15 16:00:30.975,2019-12-15 16:03:30.502,3405,5 St & 6 Ave,40.670483600000004,-73.98208968,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,33051,Subscriber,1982,1,2019-12-15 00:00:00.000,16:00:30.9750,2019-12-15 00:00:00.000,16:03:30.5020,3,journey,37,Sunday
2019-12-15 16:00:31.066,2176,2019-12-15 16:00:31.066,2019-12-15 16:36:47.134,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3163,Central Park West & W 68 St,40.7734066,-73.97782542,30821,Customer,1993,1,2019-12-15 00:00:00.000,16:00:31.0660,2019-12-15 00:00:00.000,16:36:47.1340,36,journey,26,Sunday
2019-12-15 16:00:35.097,127,2019-12-15 16:00:35.097,2019-12-15 16:02:42.808,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,3124,46 Ave & 5 St,40.74731,-73.95451,32274,Subscriber,1962,1,2019-12-15 00:00:00.000,16:00:35.0970,2019-12-15 00:00:00.000,16:02:42.8080,2,journey,57,Sunday
2019-12-15 16:00:36.231,557,2019-12-15 16:00:36.231,2019-12-15 16:09:53.846,464,E 56 St & 3 Ave,40.75934501,-73.96759673,516,E 47 St & 1 Ave,40.75206862,-73.96784384,40822,Subscriber,1989,1,2019-12-15 00:00:00.000,16:00:36.2310,2019-12-15 00:00:00.000,16:09:53.8460,9,journey,30,Sunday
2019-12-15 16:00:37.098,1300,2019-12-15 16:00:37.098,2019-12-15 16:22:18.006,484,W 44 St & 5 Ave,40.75500254,-73.98014437,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,40354,Subscriber,1991,1,2019-12-15 00:00:00.000,16:00:37.0980,2019-12-15 00:00:00.000,16:22:18.0060,22,journey,28,Sunday
2019-12-15 16:00:39.533,1469,2019-12-15 16:00:39.533,2019-12-15 16:25:09.523,393,E 5 St & Avenue C,40.72299208,-73.97995466,259,South St & Whitehall St,40.70122128,-74.01234218,38675,Subscriber,1978,2,2019-12-15 00:00:00.000,16:00:39.5330,2019-12-15 00:00:00.000,16:25:09.5230,24,journey,41,Sunday
2019-12-15 16:00:42.053,647,2019-12-15 16:00:42.053,2019-12-15 16:11:29.069,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,3151,E 81 St & York Ave,40.7728384,-73.94989233,41953,Subscriber,1993,2,2019-12-15 00:00:00.000,16:00:42.0530,2019-12-15 00:00:00.000,16:11:29.0690,11,journey,26,Sunday
2019-12-15 16:00:43.256,418,2019-12-15 16:00:43.256,2019-12-15 16:07:41.747,340,Madison St & Clinton St,40.71269042,-73.98776323,3435,Grand St & Elizabeth St,40.718821999999996,-73.99596,14997,Subscriber,1995,1,2019-12-15 00:00:00.000,16:00:43.2560,2019-12-15 00:00:00.000,16:07:41.7470,7,journey,24,Sunday
2019-12-15 16:00:44.527,713,2019-12-15 16:00:44.527,2019-12-15 16:12:37.989,489,10 Ave & W 28 St,40.75066386,-74.00176802,528,2 Ave & E 31 St,40.74290902,-73.97706058,28417,Subscriber,1986,1,2019-12-15 00:00:00.000,16:00:44.5270,2019-12-15 00:00:00.000,16:12:37.9890,12,journey,33,Sunday
