starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-15 08:05:17.434,140,2019-12-15 08:05:17.434,2019-12-15 08:07:37.437,530,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,513,W 56 St & 10 Ave,40.768254,-73.988639,38335,Subscriber,1985,1,2019-12-15 00:00:00.000,08:05:17.4340,2019-12-15 00:00:00.000,08:07:37.4370,2,journey,34,Sunday
2019-12-15 08:05:18.404,242,2019-12-15 08:05:18.404,2019-12-15 08:09:20.618,482,W 15 St & 7 Ave,40.73935542,-73.99931783,435,W 21 St & 6 Ave,40.74173969,-73.99415556,19015,Subscriber,1963,1,2019-12-15 00:00:00.000,08:05:18.4040,2019-12-15 00:00:00.000,08:09:20.6180,4,journey,56,Sunday
2019-12-15 08:05:24.890,280,2019-12-15 08:05:24.890,2019-12-15 08:10:05.251,379,W 31 St & 7 Ave,40.749156,-73.9916,477,W 41 St & 8 Ave,40.75640548,-73.9900262,35281,Subscriber,1986,1,2019-12-15 00:00:00.000,08:05:24.8900,2019-12-15 00:00:00.000,08:10:05.2510,5,journey,33,Sunday
2019-12-15 08:05:28.075,404,2019-12-15 08:05:28.075,2019-12-15 08:12:13.066,317,E 6 St & Avenue B,40.72453734,-73.98185424,332,Cherry St,40.71219906,-73.97948148,41075,Subscriber,1964,2,2019-12-15 00:00:00.000,08:05:28.0750,2019-12-15 00:00:00.000,08:12:13.0660,7,journey,55,Sunday
2019-12-15 08:05:39.074,678,2019-12-15 08:05:39.074,2019-12-15 08:16:57.416,3293,W 92 St & Broadway,40.7921,-73.9739,3145,E 84 St & Park Ave,40.77862688,-73.95772073,20843,Subscriber,1977,1,2019-12-15 00:00:00.000,08:05:39.0740,2019-12-15 00:00:00.000,08:16:57.4160,11,journey,42,Sunday
2019-12-15 08:05:47.314,667,2019-12-15 08:05:47.314,2019-12-15 08:16:54.660,462,W 22 St & 10 Ave,40.74691959,-74.00451887,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,40702,Subscriber,1956,1,2019-12-15 00:00:00.000,08:05:47.3140,2019-12-15 00:00:00.000,08:16:54.6600,11,journey,63,Sunday
2019-12-15 08:05:53.191,923,2019-12-15 08:05:53.191,2019-12-15 08:21:16.487,332,Cherry St,40.71219906,-73.97948148,3707,Lexington Ave & E 26 St,40.741459000000006,-73.983293,18151,Subscriber,1980,2,2019-12-15 00:00:00.000,08:05:53.1910,2019-12-15 00:00:00.000,08:21:16.4870,15,journey,39,Sunday
2019-12-15 08:05:59.227,296,2019-12-15 08:05:59.227,2019-12-15 08:10:55.394,128,MacDougal St & Prince St,40.72710258,-74.00297088,250,Lafayette St & Jersey St,40.72456089,-73.99565293,20074,Subscriber,1972,1,2019-12-15 00:00:00.000,08:05:59.2270,2019-12-15 00:00:00.000,08:10:55.3940,5,journey,47,Sunday
2019-12-15 08:06:01.096,277,2019-12-15 08:06:01.096,2019-12-15 08:10:38.577,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,34976,Subscriber,1977,1,2019-12-15 00:00:00.000,08:06:01.0960,2019-12-15 00:00:00.000,08:10:38.5770,5,joy_ride,42,Sunday
2019-12-15 08:06:08.213,461,2019-12-15 08:06:08.213,2019-12-15 08:13:49.891,3309,E 97 St & 3 Ave,40.7859201,-73.94860294,3504,E 123 St & Lexington Ave,40.802926299999996,-73.9379,31303,Subscriber,1987,1,2019-12-15 00:00:00.000,08:06:08.2130,2019-12-15 00:00:00.000,08:13:49.8910,8,journey,32,Sunday
2019-12-15 08:06:20.138,804,2019-12-15 08:06:20.138,2019-12-15 08:19:44.682,426,West St & Chambers St,40.71754834,-74.01322069,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798982,41303,Subscriber,1993,1,2019-12-15 00:00:00.000,08:06:20.1380,2019-12-15 00:00:00.000,08:19:44.6820,13,journey,26,Sunday
