starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-16 04:37:42.229,1867,2019-12-16 04:37:42.229,2019-12-16 05:08:49.798,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,278,Concord St & Bridge St,40.69766564,-73.98476437,30895,Subscriber,1992,1,2019-12-16 00:00:00.000,04:37:42.2290,2019-12-16 00:00:00.000,05:08:49.7980,31,journey,27,Monday
2019-12-16 04:37:43.390,645,2019-12-16 04:37:43.390,2019-12-16 04:48:28.540,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187,456,E 53 St & Madison Ave,40.75971079999999,-73.97402311,41293,Subscriber,1975,1,2019-12-16 00:00:00.000,04:37:43.3900,2019-12-16 00:00:00.000,04:48:28.5400,11,journey,44,Monday
2019-12-16 04:38:52.585,317,2019-12-16 04:38:52.585,2019-12-16 04:44:09.589,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,32418,Subscriber,1946,2,2019-12-16 00:00:00.000,04:38:52.5850,2019-12-16 00:00:00.000,04:44:09.5890,5,journey,73,Monday
2019-12-16 04:38:57.048,1132,2019-12-16 04:38:57.048,2019-12-16 04:57:49.877,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,458,11 Ave & W 27 St,40.751396,-74.00522600000001,20549,Subscriber,1958,1,2019-12-16 00:00:00.000,04:38:57.0480,2019-12-16 00:00:00.000,04:57:49.8770,19,journey,61,Monday
2019-12-16 04:39:25.885,546,2019-12-16 04:39:25.885,2019-12-16 04:48:32.280,3572,34 Ave & 38 St,40.756913,-73.921631,3516,31 St & Astoria Blvd,40.76991760000001,-73.91840570000001,21621,Subscriber,1999,2,2019-12-16 00:00:00.000,04:39:25.8850,2019-12-16 00:00:00.000,04:48:32.2800,9,journey,20,Monday
2019-12-16 04:40:19.098,207,2019-12-16 04:40:19.098,2019-12-16 04:43:46.540,276,Duane St & Greenwich St,40.71748752,-74.0104554,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,38116,Subscriber,1971,1,2019-12-16 00:00:00.000,04:40:19.0980,2019-12-16 00:00:00.000,04:43:46.5400,3,journey,48,Monday
2019-12-16 04:43:03.020,113,2019-12-16 04:43:03.020,2019-12-16 04:44:56.327,3525,23 Ave & 27 St,40.776165,-73.9153175,3526,31 St & 23 Ave,40.7747878,-73.91255509999999,15877,Subscriber,1979,2,2019-12-16 00:00:00.000,04:43:03.0200,2019-12-16 00:00:00.000,04:44:56.3270,2,journey,40,Monday
2019-12-16 04:44:59.508,272,2019-12-16 04:44:59.508,2019-12-16 04:49:32.351,435,W 21 St & 6 Ave,40.74173969,-73.99415556,461,E 20 St & 2 Ave,40.73587678,-73.98205027,17664,Subscriber,1941,1,2019-12-16 00:00:00.000,04:44:59.5080,2019-12-16 00:00:00.000,04:49:32.3510,5,journey,78,Monday
2019-12-16 04:45:04.420,1629,2019-12-16 04:45:04.420,2019-12-16 05:12:14.052,478,11 Ave & W 41 St,40.76030096,-73.99884222,3307,West End Ave & W 94 St,40.7941654,-73.974124,40528,Subscriber,1969,1,2019-12-16 00:00:00.000,04:45:04.4200,2019-12-16 00:00:00.000,05:12:14.0520,27,journey,50,Monday
2019-12-16 04:45:13.341,511,2019-12-16 04:45:13.341,2019-12-16 04:53:44.807,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,311,Norfolk St & Broome St,40.7172274,-73.98802084,29758,Subscriber,1992,1,2019-12-16 00:00:00.000,04:45:13.3410,2019-12-16 00:00:00.000,04:53:44.8070,9,journey,27,Monday
2019-12-16 04:45:26.374,437,2019-12-16 04:45:26.374,2019-12-16 04:52:44.305,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3159,W 67 St & Broadway,40.77492513,-73.98266566,31127,Subscriber,1951,1,2019-12-16 00:00:00.000,04:45:26.3740,2019-12-16 00:00:00.000,04:52:44.3050,7,journey,68,Monday
2019-12-16 04:45:49.851,462,2019-12-16 04:45:49.851,2019-12-16 04:53:32.791,3457,E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,3163,Central Park West & W 68 St,40.7734066,-73.97782542,41065,Subscriber,1976,1,2019-12-16 00:00:00.000,04:45:49.8510,2019-12-16 00:00:00.000,04:53:32.7910,8,journey,43,Monday
2019-12-16 04:46:18.714,719,2019-12-16 04:46:18.714,2019-12-16 04:58:17.904,505,6 Ave & W 33 St,40.74901271,-73.98848395,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,41474,Subscriber,1961,1,2019-12-16 00:00:00.000,04:46:18.7140,2019-12-16 00:00:00.000,04:58:17.9040,12,journey,58,Monday
2019-12-16 04:47:24.576,411,2019-12-16 04:47:24.576,2019-12-16 04:54:16.374,490,8 Ave & W 33 St,40.751551,-73.993934,478,11 Ave & W 41 St,40.76030096,-73.99884222,40873,Subscriber,1964,1,2019-12-16 00:00:00.000,04:47:24.5760,2019-12-16 00:00:00.000,04:54:16.3740,7,journey,55,Monday
2019-12-16 04:47:25.500,324,2019-12-16 04:47:25.500,2019-12-16 04:52:50.479,379,W 31 St & 7 Ave,40.749156,-73.9916,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,30888,Subscriber,1972,0,2019-12-16 00:00:00.000,04:47:25.5000,2019-12-16 00:00:00.000,04:52:50.4790,5,journey,47,Monday
2019-12-16 04:48:49.604,725,2019-12-16 04:48:49.604,2019-12-16 05:00:55.253,490,8 Ave & W 33 St,40.751551,-73.993934,3457,E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,15042,Subscriber,1977,1,2019-12-16 00:00:00.000,04:48:49.6040,2019-12-16 00:00:00.000,05:00:55.2530,12,journey,42,Monday
2019-12-16 04:49:17.591,180,2019-12-16 04:49:17.591,2019-12-16 04:52:17.682,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,432,E 7 St & Avenue A,40.72621788,-73.98379855,39641,Subscriber,1970,1,2019-12-16 00:00:00.000,04:49:17.5910,2019-12-16 00:00:00.000,04:52:17.6820,3,journey,49,Monday
2019-12-16 04:49:32.434,2050,2019-12-16 04:49:32.434,2019-12-16 05:23:42.850,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747851,17283,Subscriber,1985,1,2019-12-16 00:00:00.000,04:49:32.4340,2019-12-16 00:00:00.000,05:23:42.8500,34,journey,34,Monday
2019-12-16 04:49:57.189,247,2019-12-16 04:49:57.189,2019-12-16 04:54:04.280,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,478,11 Ave & W 41 St,40.76030096,-73.99884222,27572,Subscriber,1957,1,2019-12-16 00:00:00.000,04:49:57.1890,2019-12-16 00:00:00.000,04:54:04.2800,4,journey,62,Monday
2019-12-16 04:49:57.237,418,2019-12-16 04:49:57.237,2019-12-16 04:56:55.459,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,3123,31 St & Thomson Ave,40.74469738,-73.93540375,32445,Subscriber,1973,1,2019-12-16 00:00:00.000,04:49:57.2370,2019-12-16 00:00:00.000,04:56:55.4590,7,journey,46,Monday
2019-12-16 04:51:58.318,447,2019-12-16 04:51:58.318,2019-12-16 04:59:26.140,490,8 Ave & W 33 St,40.751551,-73.993934,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40340,Subscriber,1977,1,2019-12-16 00:00:00.000,04:51:58.3180,2019-12-16 00:00:00.000,04:59:26.1400,7,journey,42,Monday
2019-12-16 04:52:10.179,1242,2019-12-16 04:52:10.179,2019-12-16 05:12:52.660,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,39582,Subscriber,1989,1,2019-12-16 00:00:00.000,04:52:10.1790,2019-12-16 00:00:00.000,05:12:52.6600,21,journey,30,Monday
2019-12-16 04:52:46.146,801,2019-12-16 04:52:46.146,2019-12-16 05:06:07.901,493,W 45 St & 6 Ave,40.7568001,-73.98291153,501,FDR Drive & E 35 St,40.744219,-73.97121214,30562,Customer,1988,2,2019-12-16 00:00:00.000,04:52:46.1460,2019-12-16 00:00:00.000,05:06:07.9010,13,journey,31,Monday
2019-12-16 04:53:13.423,157,2019-12-16 04:53:13.423,2019-12-16 04:55:51.145,151,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,229,Great Jones St,40.72743423,-73.99379025,27989,Subscriber,1986,1,2019-12-16 00:00:00.000,04:53:13.4230,2019-12-16 00:00:00.000,04:55:51.1450,3,journey,33,Monday
2019-12-16 04:53:13.787,467,2019-12-16 04:53:13.787,2019-12-16 05:01:00.940,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40593,Subscriber,1967,1,2019-12-16 00:00:00.000,04:53:13.7870,2019-12-16 00:00:00.000,05:01:00.9400,8,journey,52,Monday
2019-12-16 04:53:25.509,345,2019-12-16 04:53:25.509,2019-12-16 04:59:11.173,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,38074,Subscriber,1978,1,2019-12-16 00:00:00.000,04:53:25.5090,2019-12-16 00:00:00.000,04:59:11.1730,6,journey,41,Monday
2019-12-16 04:54:11.046,383,2019-12-16 04:54:11.046,2019-12-16 05:00:34.256,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,28475,Subscriber,1955,1,2019-12-16 00:00:00.000,04:54:11.0460,2019-12-16 00:00:00.000,05:00:34.2560,6,journey,64,Monday
